seq_id,locus_tag,origin,strand,start,end,gene,pseudo,prot_id,prot_name,annot
lcl_NZ_CP013994.1_prot_WP_002286573.1_1850 ,AWJ25_RS09565,NZ_CP013994.1,-,1904467,1904805,n.a,false,WP_002286573.1,"DUF771 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289721.1_93 ,AWJ25_RS00465,NZ_CP013994.1,+,87851,88852,plsX,false,WP_002289721.1,"phosphate acyltransferase PlsX","n.a"
lcl_NZ_CP013994.1_prot_WP_002312276.1_731 ,AWJ25_RS03775,NZ_CP013994.1,+,756790,757875,n.a,false,WP_002312276.1,"glycosyltransferase family 4 protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002344895.1_2965 ,AWJ25_RS15460,NZ_CP013995.1,-,144070,145071,n.a,false,WP_002344895.1,"DUF4062 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002297018.1_2141 ,AWJ25_RS11060,NZ_CP013994.1,-,2189496,2189714,n.a,false,WP_002297018.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288830.1_1665 ,AWJ25_RS08530,NZ_CP013994.1,-,1715994,1716293,n.a,false,WP_002288830.1,"PTS sugar transporter subunit IIB","n.a"
lcl_NZ_CP013994.1_prot_WP_002289143.1_1088 ,AWJ25_RS05600,NZ_CP013994.1,+,1121067,1122131,aroB,false,WP_002289143.1,"3_dehydroquinate synthase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288395.1_1585 ,AWJ25_RS08120,NZ_CP013994.1,-,1628980,1629876,n.a,false,WP_002288395.1,"SGNH/GDSL hydrolase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288159.1_1284 ,AWJ25_RS06595,NZ_CP013994.1,+,1311057,1312316,n.a,false,WP_002288159.1,"extracellular solute_binding protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002290548.1_2900 ,AWJ25_RS15105,NZ_CP013995.1,+,77709,79115,lacG,false,WP_002290548.1,"6_phospho_beta_galactosidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287039.1_2035 ,AWJ25_RS10525,NZ_CP013994.1,-,2072341,2073426,potA,false,WP_002287039.1,"ABC transporter ATP_binding protein","n.a"
lcl_NZ_CP013996.1_prot_WP_000774078.1_3279 ,AWJ25_RS17010,NZ_CP013996.1,+,47163,47675,n.a,false,WP_000774078.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002297218.1_623 ,AWJ25_RS03210,NZ_CP013994.1,-,645042,646337,n.a,false,WP_002297218.1,"ISL3_like element ISEfa11 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288690.1_77 ,AWJ25_RS00385,NZ_CP013994.1,+,72610,73257,n.a,false,WP_002288690.1,"adenylate kinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286780.1_2193 ,AWJ25_RS11320,NZ_CP013994.1,-,2249864,2250322,n.a,false,WP_002286780.1,"peptidyl_prolyl cis_trans isomerase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289366.1_1768 ,AWJ25_RS09150,NZ_CP013994.1,-,1835000,1835977,n.a,false,WP_002289366.1,"Gfo/Idh/MocA family oxidoreductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287649.1_1697 ,AWJ25_RS08795,NZ_CP013994.1,-,1764363,1764542,n.a,false,WP_002287649.1,"4_oxalocrotonate tautomerase","n.a"
lcl_NZ_CP013994.1_prot_WP_002295260.1_2805 ,AWJ25_RS14620,NZ_CP013994.1,+,2963682,2964020,n.a,false,WP_002295260.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286342.1_2291 ,AWJ25_RS11830,NZ_CP013994.1,-,2355479,2356189,n.a,false,WP_002286342.1,"DUF4811 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286302.1_2273 ,AWJ25_RS11740,NZ_CP013994.1,-,2338647,2340449,n.a,false,WP_002286302.1,"ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002287827.1_1059 ,AWJ25_RS05450,NZ_CP013994.1,+,1085361,1085651,n.a,false,WP_002287827.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286589.1_1859 ,AWJ25_RS09620,NZ_CP013994.1,-,1910860,1912041,n.a,false,WP_002286589.1,"GNAT family N_acetyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002297081.1_145 ,AWJ25_RS00725,NZ_CP013994.1,-,143348,144940,n.a,false,WP_002297081.1,"ABC transporter permease subunit","n.a"
lcl_NZ_CP013994.1_prot_WP_002321540.1_1792 ,AWJ25_RS09270,NZ_CP013994.1,-,1864071,1864805,n.a,false,WP_002321540.1,"glycosyltransferase family 2 protein","n.a"
lcl_NZ_CP013994.1_prot_WP_010782554.1_682 ,AWJ25_RS03520,NZ_CP013994.1,+,699754,700149,n.a,false,WP_010782554.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002323453.1_2880 ,AWJ25_RS15005,NZ_CP013995.1,+,60102,60719,n.a,false,WP_002323453.1,"recombinase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002304680.1_745 ,AWJ25_RS03850,NZ_CP013994.1,-,771668,772975,n.a,false,WP_002304680.1,"D_alanyl_D_alanine carboxypeptidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002303570.1_1666 ,AWJ25_RS08535,NZ_CP013994.1,-,1716336,1717820,n.a,false,WP_002303570.1,"PTS ascorbate transporter subunit IIC","n.a"
lcl_NZ_CP013994.1_prot_WP_002288762.1_749 ,AWJ25_RS03875,NZ_CP013994.1,+,777361,777561,n.a,false,WP_002288762.1,"cold_shock protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295923.1_1287 ,AWJ25_RS06610,NZ_CP013994.1,+,1314631,1315446,n.a,false,WP_002295923.1,"maltodextrose utilization protein MalA","n.a"
lcl_NZ_CP013994.1_prot_WP_002287072.1_2056 ,AWJ25_RS10630,NZ_CP013994.1,+,2094415,2095284,n.a,false,WP_002287072.1,"Cof_type HAD_IIB family hydrolase","n.a"
lcl_NZ_CP013995.1_prot_WP_154591461.1_3214 ,AWJ25_RS18335,NZ_CP013995.1,+,375801,375941,n.a,false,WP_154591461.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288340.1_1129 ,AWJ25_RS05805,NZ_CP013994.1,+,1161844,1163076,pepT,false,WP_002288340.1,"peptidase T","n.a"
lcl_NZ_CP013994.1_prot_WP_002304178.1_2262 ,AWJ25_RS11685,NZ_CP013994.1,+,2323335,2324516,n.a,false,WP_002304178.1,"AI_2E family transporter","n.a"
lcl_NZ_CP013994.1_prot_WP_002289418.1_1187 ,AWJ25_RS06095,NZ_CP013994.1,-,1221550,1221765,n.a,false,WP_002289418.1,"DUF378 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303864.1_1186 ,AWJ25_RS06090,NZ_CP013994.1,-,1220926,1221411,n.a,false,WP_002303864.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002290274.1_791 ,AWJ25_RS04095,NZ_CP013994.1,+,824934,825209,rpsP,false,WP_002290274.1,"30S ribosomal protein S16","n.a"
lcl_NZ_CP013994.1_prot_WP_002296055.1_2589 ,AWJ25_RS13490,NZ_CP013994.1,-,2711740,2713236,lysS,false,WP_002296055.1,"lysine__tRNA ligase","n.a"
lcl_NZ_CP013994.1_prot_2719 ,AWJ25_RS17930,NZ_CP013994.1,-,2853172,2853390,n.a,true,n.a,"transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002322279.1_2738 ,AWJ25_RS18275,NZ_CP013994.1,-,2878123,2878245,n.a,false,WP_002322279.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286075.1_1309 ,AWJ25_RS06720,NZ_CP013994.1,+,1335740,1336588,n.a,false,WP_002286075.1,"DegV family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002321731.1_1502 ,AWJ25_RS07700,NZ_CP013994.1,-,1545846,1546889,n.a,false,WP_002321731.1,"phosphoribosylformylglycinamidine cyclo_ligase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287807.1_293 ,AWJ25_RS01460,NZ_CP013994.1,+,295890,297617,n.a,false,WP_002287807.1,"ABC transporter permease subunit","n.a"
lcl_NZ_CP013994.1_prot_WP_002286642.1_1887 ,AWJ25_RS09760,NZ_CP013994.1,-,1940476,1941435,rsmH,false,WP_002286642.1,"16S rRNA (cytosine(1402)_N(4))_methyltransferase RsmH","n.a"
lcl_NZ_CP013995.1_prot_WP_002300835.1_2907 ,AWJ25_RS15145,NZ_CP013995.1,+,87224,87679,n.a,false,WP_002300835.1,"PTS sugar transporter subunit IIA","n.a"
lcl_NZ_CP013994.1_prot_WP_010729817.1_2724 ,AWJ25_RS14155,NZ_CP013994.1,-,2859334,2860665,n.a,false,WP_010729817.1,"NADH oxidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286530.1_1936 ,AWJ25_RS10020,NZ_CP013994.1,-,1983985,1985163,n.a,false,WP_002286530.1,"phage portal protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295945.1_1242 ,AWJ25_RS06385,NZ_CP013994.1,+,1268679,1268867,n.a,false,WP_002295945.1,"DUF2273 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287415.1_2593 ,AWJ25_RS13510,NZ_CP013994.1,-,2717657,2718202,hpt,false,WP_002287415.1,"hypoxanthine phosphoribosyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002303458.1_314 ,AWJ25_RS01570,NZ_CP013994.1,+,316850,318142,n.a,false,WP_002303458.1,"PTS sugar transporter subunit IIC","n.a"
lcl_NZ_CP013994.1_prot_WP_002288740.1_1480 ,AWJ25_RS07590,NZ_CP013994.1,-,1517770,1518933,n.a,false,WP_002288740.1,"FtsW/RodA/SpoVE family cell cycle protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288247.1_204 ,AWJ25_RS01025,NZ_CP013994.1,+,210827,211138,rhaM,false,WP_002288247.1,"L_rhamnose mutarotase","n.a"
lcl_NZ_CP013994.1_prot_WP_002302745.1_1803 ,AWJ25_RS09320,NZ_CP013994.1,+,1874398,1874628,n.a,false,WP_002302745.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002302869.1_3115 ,AWJ25_RS16210,NZ_CP013995.1,-,284010,284771,n.a,false,WP_002302869.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002302267.1_2819 ,AWJ25_RS14685,NZ_CP013995.1,+,8523,9347,n.a,false,WP_002302267.1,"type I phosphodiesterase/nucleotide pyrophosphatase","n.a"
lcl_NZ_CP013994.1_prot_WP_002302122.1_848 ,AWJ25_RS04390,NZ_CP013994.1,+,865927,866124,n.a,false,WP_002302122.1,"holin","n.a"
lcl_NZ_CP013994.1_prot_WP_002287163.1_449 ,AWJ25_RS02275,NZ_CP013994.1,-,467665,468174,n.a,false,WP_002287163.1,"phosphatidylglycerophosphatase A","n.a"
lcl_NZ_CP013994.1_prot_WP_002294183.1_191 ,AWJ25_RS00960,NZ_CP013994.1,+,195506,196651,tgt,false,WP_002294183.1,"tRNA guanosine(34) transglycosylase Tgt","n.a"
lcl_NZ_CP013994.1_prot_WP_002289282.1_151 ,AWJ25_RS00760,NZ_CP013994.1,+,149131,149400,rpsO,false,WP_002289282.1,"30S ribosomal protein S15","n.a"
lcl_NZ_CP013994.1_prot_WP_002287582.1_2386 ,AWJ25_RS12305,NZ_CP013994.1,-,2464063,2464383,n.a,false,WP_002287582.1,"PTS sugar transporter subunit IIB","n.a"
lcl_NZ_CP013994.1_prot_WP_002286665.1_1901 ,AWJ25_RS09830,NZ_CP013994.1,-,1951402,1952466,n.a,false,WP_002286665.1,"aminopeptidase P family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002293840.1_2102 ,AWJ25_RS10865,NZ_CP013994.1,-,2143559,2144968,n.a,false,WP_002293840.1,"family 1 glycosylhydrolase","n.a"
lcl_NZ_CP013994.1_prot_WP_010729313.1_1141 ,AWJ25_RS05865,NZ_CP013994.1,+,1175670,1175909,n.a,false,WP_010729313.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286538.1_1938 ,AWJ25_RS10030,NZ_CP013994.1,-,1986855,1987169,n.a,false,WP_002286538.1,"terminase","n.a"
lcl_NZ_CP013994.1_prot_WP_002295463.1_1519 ,AWJ25_RS07785,NZ_CP013994.1,-,1564465,1565148,n.a,false,WP_002295463.1,"hydrolase","n.a"
lcl_NZ_CP013994.1_prot_WP_002294252.1_135 ,AWJ25_RS00675,NZ_CP013994.1,+,134319,134765,msrB,false,WP_002294252.1,"peptide_methionine (R)_S_oxide reductase MsrB","n.a"
lcl_NZ_CP013994.1_prot_WP_002295080.1_582 ,AWJ25_RS03000,NZ_CP013994.1,+,600932,601510,n.a,false,WP_002295080.1,"TetR/AcrR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002289120.1_1461 ,AWJ25_RS07495,NZ_CP013994.1,+,1498805,1499509,n.a,false,WP_002289120.1,"histidine phosphatase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303106.1_1210 ,AWJ25_RS06210,NZ_CP013994.1,+,1243589,1244386,n.a,false,WP_002303106.1,"iron_containing alcohol dehydrogenase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002312618.1_2451 ,AWJ25_RS12645,NZ_CP013994.1,-,2534291,2535295,n.a,false,WP_002312618.1,"DUF4767 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295768.1_1452 ,AWJ25_RS07445,NZ_CP013994.1,-,1489959,1490279,n.a,false,WP_002295768.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002312633.1_2420 ,AWJ25_RS12475,NZ_CP013994.1,-,2500962,2501750,n.a,false,WP_002312633.1,"PTS sugar transporter subunit IIC","n.a"
lcl_NZ_CP013994.1_prot_WP_002323072.1_755 ,AWJ25_RS03905,NZ_CP013994.1,+,785086,785427,n.a,false,WP_002323072.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002291188.1_2160 ,AWJ25_RS11155,NZ_CP013994.1,+,2207768,2208733,n.a,false,WP_002291188.1,"TDT family transporter","n.a"
lcl_NZ_CP013994.1_prot_WP_002289631.1_1349 ,AWJ25_RS06920,NZ_CP013994.1,-,1383219,1384100,n.a,false,WP_002289631.1,"ABC transporter permease","n.a"
lcl_NZ_CP013995.1_prot_WP_002321282.1_3176 ,AWJ25_RS16525,NZ_CP013995.1,-,335478,338009,n.a,false,WP_002321282.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002299886.1_3121 ,AWJ25_RS16240,NZ_CP013995.1,-,290322,290561,n.a,false,WP_002299886.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288588.1_930 ,AWJ25_RS04825,NZ_CP013994.1,+,948471,949919,n.a,false,WP_002288588.1,"HAMP domain_containing histidine kinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288135.1_2770 ,AWJ25_RS14385,NZ_CP013994.1,-,2906973,2908256,n.a,false,WP_002288135.1,"sugar ABC transporter substrate_binding protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002292761.1_662 ,AWJ25_RS03420,NZ_CP013994.1,+,682449,683369,pstC,false,WP_002292761.1,"phosphate ABC transporter permease subunit PstC","n.a"
lcl_NZ_CP013994.1_prot_2732 ,AWJ25_RS14195,NZ_CP013994.1,+,2871937,2873277,n.a,true,n.a,"ISL3 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296309.1_1060 ,AWJ25_RS05455,NZ_CP013994.1,+,1085664,1086689,sppA,false,WP_002296309.1,"signal peptide peptidase SppA","n.a"
lcl_NZ_CP013994.1_prot_WP_002287056.1_2046 ,AWJ25_RS10580,NZ_CP013994.1,-,2082570,2084630,n.a,false,WP_002287056.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_012197617.1_820 ,AWJ25_RS04240,NZ_CP013994.1,+,843200,843487,n.a,false,WP_012197617.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294025.1_1969 ,AWJ25_RS10185,NZ_CP013994.1,-,2001557,2003188,n.a,false,WP_002294025.1,"SulP family inorganic anion transporter","n.a"
lcl_NZ_CP013995.1_prot_WP_010729792.1_3160 ,AWJ25_RS16445,NZ_CP013995.1,-,319127,320587,n.a,false,WP_010729792.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002285954.1_2563 ,AWJ25_RS13225,NZ_CP013994.1,-,2669354,2669680,n.a,false,WP_002285954.1,"PTS cellobiose transporter subunit IIA","n.a"
lcl_NZ_CP013994.1_prot_WP_002294001.1_404 ,AWJ25_RS02040,NZ_CP013994.1,+,418262,419038,n.a,false,WP_002294001.1,"TatD family hydrolase","n.a"
lcl_NZ_CP013994.1_prot_WP_059355932.1_2090 ,AWJ25_RS10800,NZ_CP013994.1,-,2131195,2132061,n.a,false,WP_059355932.1,"Rgg/GadR/MutR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002286840.1_2221 ,AWJ25_RS11460,NZ_CP013994.1,-,2274238,2274990,n.a,false,WP_002286840.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289260.1_1558 ,AWJ25_RS07990,NZ_CP013994.1,+,1601015,1601557,n.a,false,WP_002289260.1,"DUF2179 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_020944850.1_1942 ,AWJ25_RS10055,NZ_CP013994.1,+,1989031,1989210,n.a,false,WP_020944850.1,"YegP family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_010729338.1_1168 ,AWJ25_RS06005,NZ_CP013994.1,+,1201949,1203580,n.a,false,WP_010729338.1,"mannitol dehydrogenase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002302927.1_1708 ,AWJ25_RS08850,NZ_CP013994.1,-,1774794,1775903,yqeH,false,WP_002302927.1,"ribosome biogenesis GTPase YqeH","n.a"
lcl_NZ_CP013994.1_prot_WP_002296291.1_535 ,AWJ25_RS02760,NZ_CP013994.1,+,551562,551759,n.a,false,WP_002296291.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002290550.1_2898 ,AWJ25_RS15095,NZ_CP013995.1,+,75544,75861,n.a,false,WP_002290550.1,"PTS lactose/cellobiose transporter subunit IIA","n.a"
lcl_NZ_CP013994.1_prot_WP_002303421.1_1249 ,AWJ25_RS06420,NZ_CP013994.1,+,1273372,1273902,n.a,false,WP_002303421.1,"dihydrofolate reductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002295861.1_1367 ,AWJ25_RS07010,NZ_CP013994.1,-,1402576,1403487,n.a,false,WP_002295861.1,"RluA family pseudouridine synthase","n.a"
lcl_NZ_CP013994.1_prot_WP_002332434.1_837 ,AWJ25_RS04335,NZ_CP013994.1,+,855002,855562,n.a,false,WP_002332434.1,"phi13 family phage major tail protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002292188.1_1466 ,AWJ25_RS07520,NZ_CP013994.1,+,1504391,1504645,n.a,false,WP_002292188.1,"30S ribosomal protein S20","n.a"
lcl_NZ_CP013994.1_prot_WP_002305683.1_754 ,AWJ25_RS03900,NZ_CP013994.1,+,784415,785089,n.a,false,WP_002305683.1,"SGNH/GDSL hydrolase family protein","n.a"
lcl_NZ_CP013994.1_prot_1786 ,AWJ25_RS09240,NZ_CP013994.1,-,1857130,1858409,n.a,true,n.a,"EpaQ family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288452.1_970 ,AWJ25_RS05035,NZ_CP013994.1,+,988641,989630,galE,false,WP_002288452.1,"UDP_glucose 4_epimerase GalE","n.a"
lcl_NZ_CP013994.1_prot_WP_002296677.1_1233 ,AWJ25_RS06335,NZ_CP013994.1,+,1261387,1261950,amaP,false,WP_002296677.1,"alkaline shock response membrane anchor protein AmaP","n.a"
lcl_NZ_CP013994.1_prot_WP_002288561.1_2109 ,AWJ25_RS10900,NZ_CP013994.1,+,2151256,2151996,n.a,false,WP_002288561.1,"response regulator transcription factor","n.a"
lcl_NZ_CP013994.1_prot_WP_002297290.1_2758 ,AWJ25_RS14325,NZ_CP013994.1,-,2894527,2894994,n.a,false,WP_002297290.1,"DNA starvation/stationary phase protection protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002296936.1_2018 ,AWJ25_RS10440,NZ_CP013994.1,-,2054886,2055089,n.a,false,WP_002296936.1,"DUF3173 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295355.1_1686 ,AWJ25_RS08740,NZ_CP013994.1,-,1746069,1747853,pyk,false,WP_002295355.1,"pyruvate kinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002294986.1_654 ,AWJ25_RS03380,NZ_CP013994.1,+,672491,673210,n.a,false,WP_002294986.1,"ComF family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_010729312.1_1138 ,AWJ25_RS05850,NZ_CP013994.1,+,1173067,1173978,n.a,false,WP_010729312.1,"helix_turn_helix domain_containing protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002300840.1_2910 ,AWJ25_RS15160,NZ_CP013995.1,+,89341,89856,n.a,false,WP_002300840.1,"YjbQ family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002323055.1_766 ,AWJ25_RS03960,NZ_CP013994.1,-,798478,799551,n.a,false,WP_002323055.1,"DUF58 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288250.1_201 ,AWJ25_RS01010,NZ_CP013994.1,+,207253,208713,rhaB,false,WP_002288250.1,"rhamnulokinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287604.1_1725 ,AWJ25_RS08935,NZ_CP013994.1,-,1789141,1790220,n.a,false,WP_002287604.1,"glycosyltransferase family 4 protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002302719.1_1787 ,AWJ25_RS09245,NZ_CP013994.1,-,1858453,1860486,n.a,false,WP_002302719.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294152.1_236 ,AWJ25_RS01185,NZ_CP013994.1,-,240342,241631,n.a,false,WP_002294152.1,"PDZ domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287674.1_2154 ,AWJ25_RS11125,NZ_CP013994.1,-,2202513,2203199,n.a,false,WP_002287674.1,"ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002289675.1_369 ,AWJ25_RS01855,NZ_CP013994.1,+,378881,379465,n.a,false,WP_002289675.1,"thymidine kinase","n.a"
lcl_NZ_CP013995.1_prot_3221 ,AWJ25_RS18350,NZ_CP013995.1,+,,380219,n.a,true,n.a,"(4Fe_4S)_binding protein","n.a"
lcl_NZ_CP013994.1_prot_242 ,AWJ25_RS17115,NZ_CP013994.1,-,246516,246698,n.a,true,n.a,"IS256 family transposase","n.a"
lcl_NZ_CP013995.1_prot_WP_002295673.1_3190 ,AWJ25_RS16595,NZ_CP013995.1,-,353403,353642,n.a,false,WP_002295673.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_872 ,AWJ25_RS17285,NZ_CP013994.1,+,,890847,n.a,true,n.a,"conjugal transfer protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286608.1_1867 ,AWJ25_RS09660,NZ_CP013994.1,-,1918231,1919508,n.a,false,WP_002286608.1,"DEAD/DEAH box helicase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287693.1_2144 ,AWJ25_RS11075,NZ_CP013994.1,-,2192558,2193433,n.a,false,WP_002287693.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286004.1_2536 ,AWJ25_RS13090,NZ_CP013994.1,+,2632658,2634079,n.a,false,WP_002286004.1,"tagaturonate reductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287830.1_1049 ,AWJ25_RS05400,NZ_CP013994.1,+,1071751,1072029,n.a,false,WP_002287830.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002296840.1_3028 ,AWJ25_RS15775,NZ_CP013995.1,+,202397,203584,n.a,false,WP_002296840.1,"IS256_like element IS16 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002302440.1_188 ,AWJ25_RS00945,NZ_CP013994.1,+,189886,191187,n.a,false,WP_002302440.1,"ISL3 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_059355909.1_443 ,AWJ25_RS02235,NZ_CP013994.1,-,462307,463164,n.a,false,WP_059355909.1,"Fis family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002303220.1_664 ,AWJ25_RS03430,NZ_CP013994.1,+,684268,685074,pstB,false,WP_002303220.1,"phosphate ABC transporter ATP_binding protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288668.1_65 ,AWJ25_RS00325,NZ_CP013994.1,+,66727,66993,rpsQ,false,WP_002288668.1,"30S ribosomal protein S17","n.a"
lcl_NZ_CP013995.1_prot_WP_059355958.1_3109 ,AWJ25_RS16180,NZ_CP013995.1,-,278339,278581,n.a,false,WP_059355958.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002292113.1_1036 ,AWJ25_RS05330,NZ_CP013994.1,-,1055417,1056154,n.a,false,WP_002292113.1,"amino acid ABC transporter ATP_binding protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287896.1_100 ,AWJ25_RS00500,NZ_CP013994.1,+,95491,96177,n.a,false,WP_002287896.1,"ribonuclease III","n.a"
lcl_NZ_CP013994.1_prot_WP_002289629.1_1348 ,AWJ25_RS06915,NZ_CP013994.1,-,1382446,1383216,n.a,false,WP_002289629.1,"ATP_binding cassette domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002321678.1_1215 ,AWJ25_RS06235,NZ_CP013994.1,+,1247189,1247542,n.a,false,WP_002321678.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294695.1_2349 ,AWJ25_RS12120,NZ_CP013994.1,-,2425487,2426092,n.a,false,WP_002294695.1,"NUDIX hydrolase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286883.1_2245 ,AWJ25_RS11585,NZ_CP013994.1,-,2299346,2300605,lysA,false,WP_002286883.1,"diaminopimelate decarboxylase","n.a"
lcl_NZ_CP013994.1_prot_WP_002303295.1_510 ,AWJ25_RS02625,NZ_CP013994.1,+,526881,527489,n.a,false,WP_002303295.1,"tail protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002290443.1_55 ,AWJ25_RS00275,NZ_CP013994.1,+,61945,62253,rpsJ,false,WP_002290443.1,"30S ribosomal protein S10","n.a"
lcl_NZ_CP013994.1_prot_WP_002287001.1_2013 ,AWJ25_RS10415,NZ_CP013994.1,-,2048709,2050049,glnA,false,WP_002287001.1,"type I glutamate__ammonia ligase","n.a"
lcl_NZ_CP013994.1_prot_WP_002298218.1_2656 ,AWJ25_RS13825,NZ_CP013994.1,+,2786403,2787650,n.a,false,WP_002298218.1,"glutamate_5_semialdehyde dehydrogenase","n.a"
lcl_NZ_CP013994.1_prot_WP_002311774.1_943 ,AWJ25_RS04890,NZ_CP013994.1,+,963880,964839,n.a,false,WP_002311774.1,"IS30 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288073.1_1990 ,AWJ25_RS10295,NZ_CP013994.1,-,2024994,2025818,n.a,false,WP_002288073.1,"stage 0 sporulation family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303255.1_1256 ,AWJ25_RS06450,NZ_CP013994.1,+,1279320,1280933,n.a,false,WP_002303255.1,"DUF4368 domain_containing protein","n.a"
